county,state,incidence_level,year,cases,data_available
Taos County,New Mexico,Low Incidence,2014,0,True
Taos County,New Mexico,Low Incidence,2015,0,True
Taos County,New Mexico,Low Incidence,2016,0,True
Taos County,New Mexico,Low Incidence,2017,0,True
Taos County,New Mexico,Low Incidence,2018,0,True
Taos County,New Mexico,Low Incidence,2019,0,True
Taos County,New Mexico,Low Incidence,2020,0,True
Taos County,New Mexico,Low Incidence,2021,0,True
Taos County,New Mexico,Low Incidence,2022,0,True
Taos County,New Mexico,Low Incidence,2023,0,True
Torrance County,New Mexico,Low Incidence,2001,0,True
Torrance County,New Mexico,Low Incidence,2002,0,True
Torrance County,New Mexico,Low Incidence,2003,0,True
Torrance County,New Mexico,Low Incidence,2004,0,True
Torrance County,New Mexico,Low Incidence,2005,0,True
Torrance County,New Mexico,Low Incidence,2006,0,True
Torrance County,New Mexico,Low Incidence,2007,0,True
Torrance County,New Mexico,Low Incidence,2008,0,True
Torrance County,New Mexico,Low Incidence,2009,0,True
Torrance County,New Mexico,Low Incidence,2010,0,True
Torrance County,New Mexico,Low Incidence,2011,0,True
Torrance County,New Mexico,Low Incidence,2012,0,True
Torrance County,New Mexico,Low Incidence,2013,0,True
Torrance County,New Mexico,Low Incidence,2014,0,True
Torrance County,New Mexico,Low Incidence,2015,0,True
Torrance County,New Mexico,Low Incidence,2016,0,True
Torrance County,New Mexico,Low Incidence,2017,0,True
Torrance County,New Mexico,Low Incidence,2018,0,True
Torrance County,New Mexico,Low Incidence,2019,0,True
Torrance County,New Mexico,Low Incidence,2020,0,True
Torrance County,New Mexico,Low Incidence,2021,0,True
Torrance County,New Mexico,Low Incidence,2022,0,True
Torrance County,New Mexico,Low Incidence,2023,0,True
Union County,New Mexico,Low Incidence,2001,0,True
Union County,New Mexico,Low Incidence,2002,0,True
Union County,New Mexico,Low Incidence,2003,0,True
Union County,New Mexico,Low Incidence,2004,0,True
Union County,New Mexico,Low Incidence,2005,0,True
Union County,New Mexico,Low Incidence,2006,0,True
Union County,New Mexico,Low Incidence,2007,0,True
Union County,New Mexico,Low Incidence,2008,0,True
Union County,New Mexico,Low Incidence,2009,0,True
Union County,New Mexico,Low Incidence,2010,0,True
Union County,New Mexico,Low Incidence,2011,0,True
Union County,New Mexico,Low Incidence,2012,0,True
Union County,New Mexico,Low Incidence,2013,0,True
Union County,New Mexico,Low Incidence,2014,0,True
Union County,New Mexico,Low Incidence,2015,0,True
Union County,New Mexico,Low Incidence,2016,0,True
Union County,New Mexico,Low Incidence,2017,0,True
Union County,New Mexico,Low Incidence,2018,0,True
Union County,New Mexico,Low Incidence,2019,0,True
Union County,New Mexico,Low Incidence,2020,0,True
Union County,New Mexico,Low Incidence,2021,0,True
Union County,New Mexico,Low Incidence,2022,0,True
Union County,New Mexico,Low Incidence,2023,0,True
Valencia County,New Mexico,Low Incidence,2001,0,True
Valencia County,New Mexico,Low Incidence,2002,0,True
Valencia County,New Mexico,Low Incidence,2003,0,True
Valencia County,New Mexico,Low Incidence,2004,0,True
Valencia County,New Mexico,Low Incidence,2005,0,True
Valencia County,New Mexico,Low Incidence,2006,0,True
Valencia County,New Mexico,Low Incidence,2007,0,True
Valencia County,New Mexico,Low Incidence,2008,0,True
Valencia County,New Mexico,Low Incidence,2009,0,True
Valencia County,New Mexico,Low Incidence,2010,0,True
Valencia County,New Mexico,Low Incidence,2011,0,True
Valencia County,New Mexico,Low Incidence,2012,0,True
Valencia County,New Mexico,Low Incidence,2013,0,True
Valencia County,New Mexico,Low Incidence,2014,0,True
Valencia County,New Mexico,Low Incidence,2015,0,True
Valencia County,New Mexico,Low Incidence,2016,0,True
Valencia County,New Mexico,Low Incidence,2017,0,True
Valencia County,New Mexico,Low Incidence,2018,0,True
Valencia County,New Mexico,Low Incidence,2019,0,True
Valencia County,New Mexico,Low Incidence,2020,0,True
Valencia County,New Mexico,Low Incidence,2021,0,True
Valencia County,New Mexico,Low Incidence,2022,0,True
Valencia County,New Mexico,Low Incidence,2023,0,True
Albany County,New York,High Incidence,2001,66,True
Albany County,New York,High Incidence,2002,165,True
Albany County,New York,High Incidence,2003,99,True
Albany County,New York,High Incidence,2004,226,True
Albany County,New York,High Incidence,2005,307,True
Albany County,New York,High Incidence,2006,348,True
Albany County,New York,High Incidence,2007,427,True
Albany County,New York,High Incidence,2008,638,True
Albany County,New York,High Incidence,2009,276,True
Albany County,New York,High Incidence,2010,157,True
Albany County,New York,High Incidence,2011,364,True
Albany County,New York,High Incidence,2012,114,True
Albany County,New York,High Incidence,2013,123,True
Albany County,New York,High Incidence,2014,104,True
Albany County,New York,High Incidence,2015,129,True
Albany County,New York,High Incidence,2016,53,True
Albany County,New York,High Incidence,2017,155,True
Albany County,New York,High Incidence,2018,116,True
Albany County,New York,High Incidence,2019,143,True
Albany County,New York,High Incidence,2020,54,True
Albany County,New York,High Incidence,2021,89,True
Albany County,New York,High Incidence,2022,381,True
Albany County,New York,High Incidence,2023,481,True
Allegany County,New York,High Incidence,2001,1,True
Allegany County,New York,High Incidence,2002,1,True
Allegany County,New York,High Incidence,2003,2,True
Allegany County,New York,High Incidence,2004,2,True
Allegany County,New York,High Incidence,2005,1,True
Allegany County,New York,High Incidence,2006,0,True
Allegany County,New York,High Incidence,2007,1,True
Allegany County,New York,High Incidence,2008,2,True
Allegany County,New York,High Incidence,2009,6,True
Allegany County,New York,High Incidence,2010,6,True
Allegany County,New York,High Incidence,2011,3,True
Allegany County,New York,High Incidence,2012,4,True
Allegany County,New York,High Incidence,2013,3,True
Allegany County,New York,High Incidence,2014,1,True
Allegany County,New York,High Incidence,2015,6,True
Allegany County,New York,High Incidence,2016,4,True
Allegany County,New York,High Incidence,2017,14,True
Allegany County,New York,High Incidence,2018,5,True
Allegany County,New York,High Incidence,2019,14,True
Allegany County,New York,High Incidence,2020,11,True
Allegany County,New York,High Incidence,2021,34,True
Allegany County,New York,High Incidence,2022,109,True
Allegany County,New York,High Incidence,2023,185,True
Bronx County,New York,High Incidence,2001,8,True
Bronx County,New York,High Incidence,2002,9,True
Bronx County,New York,High Incidence,2003,20,True
Bronx County,New York,High Incidence,2004,28,True
Bronx County,New York,High Incidence,2005,27,True
Bronx County,New York,High Incidence,2006,18,True
Bronx County,New York,High Incidence,2007,33,True
Bronx County,New York,High Incidence,2008,73,True
Bronx County,New York,High Incidence,2009,74,True
Bronx County,New York,High Incidence,2010,57,True
Bronx County,New York,High Incidence,2011,39,True
Bronx County,New York,High Incidence,2012,32,True
Bronx County,New York,High Incidence,2013,47,True
Bronx County,New York,High Incidence,2014,49,True
Bronx County,New York,High Incidence,2015,46,True
Bronx County,New York,High Incidence,2016,51,True
Bronx County,New York,High Incidence,2017,47,True
Bronx County,New York,High Incidence,2018,34,True
Bronx County,New York,High Incidence,2019,25,True
Bronx County,New York,High Incidence,2020,23,True
Bronx County,New York,High Incidence,2021,30,True
Bronx County,New York,High Incidence,2022,114,True
Bronx County,New York,High Incidence,2023,222,True
Broome County,New York,High Incidence,2001,0,True
Broome County,New York,High Incidence,2002,1,True
Broome County,New York,High Incidence,2003,5,True
Broome County,New York,High Incidence,2004,5,True
Broome County,New York,High Incidence,2005,11,True
Broome County,New York,High Incidence,2006,4,True
Broome County,New York,High Incidence,2007,3,True
Broome County,New York,High Incidence,2008,19,True
Broome County,New York,High Incidence,2009,24,True
Broome County,New York,High Incidence,2010,22,True
Broome County,New York,High Incidence,2011,62,True
Broome County,New York,High Incidence,2012,64,True
Broome County,New York,High Incidence,2013,109,True
Broome County,New York,High Incidence,2014,65,True
Broome County,New York,High Incidence,2015,47,True
Broome County,New York,High Incidence,2016,63,True
Broome County,New York,High Incidence,2017,100,True
Broome County,New York,High Incidence,2018,56,True
Broome County,New York,High Incidence,2019,76,True
Broome County,New York,High Incidence,2020,43,True
Broome County,New York,High Incidence,2021,106,True
Broome County,New York,High Incidence,2022,281,True
Broome County,New York,High Incidence,2023,357,True
Cattaraugus County,New York,High Incidence,2001,0,True
Cattaraugus County,New York,High Incidence,2002,0,True
Cattaraugus County,New York,High Incidence,2003,0,True
Cattaraugus County,New York,High Incidence,2004,0,True
Cattaraugus County,New York,High Incidence,2005,0,True
Cattaraugus County,New York,High Incidence,2006,0,True
Cattaraugus County,New York,High Incidence,2007,0,True
Cattaraugus County,New York,High Incidence,2008,4,True
Cattaraugus County,New York,High Incidence,2009,9,True
Cattaraugus County,New York,High Incidence,2010,3,True
Cattaraugus County,New York,High Incidence,2011,6,True
Cattaraugus County,New York,High Incidence,2012,3,True
Cattaraugus County,New York,High Incidence,2013,4,True
Cattaraugus County,New York,High Incidence,2014,5,True
Cattaraugus County,New York,High Incidence,2015,12,True
Cattaraugus County,New York,High Incidence,2016,12,True
Cattaraugus County,New York,High Incidence,2017,29,True
Cattaraugus County,New York,High Incidence,2018,17,True
Cattaraugus County,New York,High Incidence,2019,51,True
Cattaraugus County,New York,High Incidence,2020,14,True
Cattaraugus County,New York,High Incidence,2021,30,True
Cattaraugus County,New York,High Incidence,2022,114,True
Cattaraugus County,New York,High Incidence,2023,176,True
Cayuga County,New York,High Incidence,2001,2,True
Cayuga County,New York,High Incidence,2002,1,True
Cayuga County,New York,High Incidence,2003,0,True
Cayuga County,New York,High Incidence,2004,0,True
Cayuga County,New York,High Incidence,2005,2,True
Cayuga County,New York,High Incidence,2006,1,True
Cayuga County,New York,High Incidence,2007,1,True
Cayuga County,New York,High Incidence,2008,0,True
Cayuga County,New York,High Incidence,2009,10,True
Cayuga County,New York,High Incidence,2010,2,True
Cayuga County,New York,High Incidence,2011,2,True
Cayuga County,New York,High Incidence,2012,3,True
Cayuga County,New York,High Incidence,2013,12,True
Cayuga County,New York,High Incidence,2014,7,True
Cayuga County,New York,High Incidence,2015,11,True
Cayuga County,New York,High Incidence,2016,7,True
Cayuga County,New York,High Incidence,2017,20,True
Cayuga County,New York,High Incidence,2018,7,True
Cayuga County,New York,High Incidence,2019,36,True
Cayuga County,New York,High Incidence,2020,22,True
Cayuga County,New York,High Incidence,2021,38,True
Cayuga County,New York,High Incidence,2022,63,True
Cayuga County,New York,High Incidence,2023,111,True
Chautauqua County,New York,High Incidence,2001,2,True
Chautauqua County,New York,High Incidence,2002,0,True
Chautauqua County,New York,High Incidence,2003,1,True
Chautauqua County,New York,High Incidence,2004,2,True
Chautauqua County,New York,High Incidence,2005,3,True
Chautauqua County,New York,High Incidence,2006,1,True
Chautauqua County,New York,High Incidence,2007,2,True
Chautauqua County,New York,High Incidence,2008,7,True
Chautauqua County,New York,High Incidence,2009,8,True
Chautauqua County,New York,High Incidence,2010,3,True
Chautauqua County,New York,High Incidence,2011,7,True
Chautauqua County,New York,High Incidence,2012,6,True
Chautauqua County,New York,High Incidence,2013,9,True
Chautauqua County,New York,High Incidence,2014,6,True
Chautauqua County,New York,High Incidence,2015,2,True
Chautauqua County,New York,High Incidence,2016,4,True
Chautauqua County,New York,High Incidence,2017,4,True
Chautauqua County,New York,High Incidence,2018,9,True
Chautauqua County,New York,High Incidence,2019,31,True
Chautauqua County,New York,High Incidence,2020,9,True
Chautauqua County,New York,High Incidence,2021,12,True
Chautauqua County,New York,High Incidence,2022,84,True
Chautauqua County,New York,High Incidence,2023,163,True
Chemung County,New York,High Incidence,2001,0,True
Chemung County,New York,High Incidence,2002,1,True
Chemung County,New York,High Incidence,2003,0,True
Chemung County,New York,High Incidence,2004,0,True
Chemung County,New York,High Incidence,2005,4,True
Chemung County,New York,High Incidence,2006,0,True
Chemung County,New York,High Incidence,2007,2,True
Chemung County,New York,High Incidence,2008,0,True
Chemung County,New York,High Incidence,2009,3,True
Chemung County,New York,High Incidence,2010,1,True
Chemung County,New York,High Incidence,2011,7,True
Chemung County,New York,High Incidence,2012,6,True
Chemung County,New York,High Incidence,2013,25,True
Chemung County,New York,High Incidence,2014,30,True
Chemung County,New York,High Incidence,2015,62,True
Chemung County,New York,High Incidence,2016,94,True
Chemung County,New York,High Incidence,2017,115,True
Chemung County,New York,High Incidence,2018,21,True
Chemung County,New York,High Incidence,2019,8,True
Chemung County,New York,High Incidence,2020,2,True
Chemung County,New York,High Incidence,2021,15,True
Chemung County,New York,High Incidence,2022,73,True
Chemung County,New York,High Incidence,2023,105,True
Chenango County,New York,High Incidence,2001,0,True
Chenango County,New York,High Incidence,2002,2,True
Chenango County,New York,High Incidence,2003,0,True
Chenango County,New York,High Incidence,2004,0,True
Chenango County,New York,High Incidence,2005,1,True
Chenango County,New York,High Incidence,2006,2,True
Chenango County,New York,High Incidence,2007,7,True
Chenango County,New York,High Incidence,2008,4,True
Chenango County,New York,High Incidence,2009,10,True
Chenango County,New York,High Incidence,2010,8,True
Chenango County,New York,High Incidence,2011,20,True
Chenango County,New York,High Incidence,2012,14,True
Chenango County,New York,High Incidence,2013,34,True
Chenango County,New York,High Incidence,2014,37,True
Chenango County,New York,High Incidence,2015,63,True
Chenango County,New York,High Incidence,2016,44,True
Chenango County,New York,High Incidence,2017,127,True
Chenango County,New York,High Incidence,2018,83,True
Chenango County,New York,High Incidence,2019,29,True
Chenango County,New York,High Incidence,2020,29,True
Chenango County,New York,High Incidence,2021,37,True
Chenango County,New York,High Incidence,2022,164,True
Chenango County,New York,High Incidence,2023,203,True
Clinton County,New York,High Incidence,2001,5,True
Clinton County,New York,High Incidence,2002,2,True
Clinton County,New York,High Incidence,2003,9,True
Clinton County,New York,High Incidence,2004,5,True
Clinton County,New York,High Incidence,2005,5,True
Clinton County,New York,High Incidence,2006,3,True
Clinton County,New York,High Incidence,2007,1,True
Clinton County,New York,High Incidence,2008,7,True
Clinton County,New York,High Incidence,2009,6,True
Clinton County,New York,High Incidence,2010,9,True
Clinton County,New York,High Incidence,2011,13,True
Clinton County,New York,High Incidence,2012,9,True
Clinton County,New York,High Incidence,2013,38,True
Clinton County,New York,High Incidence,2014,25,True
Clinton County,New York,High Incidence,2015,22,True
Clinton County,New York,High Incidence,2016,30,True
Clinton County,New York,High Incidence,2017,55,True
Clinton County,New York,High Incidence,2018,42,True
Clinton County,New York,High Incidence,2019,61,True
Clinton County,New York,High Incidence,2020,14,True
Clinton County,New York,High Incidence,2021,9,True
Clinton County,New York,High Incidence,2022,72,True
Clinton County,New York,High Incidence,2023,113,True
Columbia County,New York,High Incidence,2001,647,True
Columbia County,New York,High Incidence,2002,999,True
Columbia County,New York,High Incidence,2003,904,True
Columbia County,New York,High Incidence,2004,404,True
Columbia County,New York,High Incidence,2005,362,True
Columbia County,New York,High Incidence,2006,375,True
Columbia County,New York,High Incidence,2007,318,True
Columbia County,New York,High Incidence,2008,584,True
Columbia County,New York,High Incidence,2009,356,True
Columbia County,New York,High Incidence,2010,220,True
Columbia County,New York,High Incidence,2011,238,True
Columbia County,New York,High Incidence,2012,183,True
Columbia County,New York,High Incidence,2013,216,True
Columbia County,New York,High Incidence,2014,185,True
Columbia County,New York,High Incidence,2015,238,True
Columbia County,New York,High Incidence,2016,202,True
Columbia County,New York,High Incidence,2017,237,True
Columbia County,New York,High Incidence,2018,129,True
Columbia County,New York,High Incidence,2019,188,True
Columbia County,New York,High Incidence,2020,101,True
Columbia County,New York,High Incidence,2021,123,True
Columbia County,New York,High Incidence,2022,142,True
Columbia County,New York,High Incidence,2023,162,True
Cortland County,New York,High Incidence,2001,1,True
Cortland County,New York,High Incidence,2002,0,True
Cortland County,New York,High Incidence,2003,0,True
Cortland County,New York,High Incidence,2004,0,True
Cortland County,New York,High Incidence,2005,1,True
Cortland County,New York,High Incidence,2006,1,True
Cortland County,New York,High Incidence,2007,3,True
Cortland County,New York,High Incidence,2008,1,True
Cortland County,New York,High Incidence,2009,6,True
Cortland County,New York,High Incidence,2010,4,True
Cortland County,New York,High Incidence,2011,4,True
Cortland County,New York,High Incidence,2012,7,True
Cortland County,New York,High Incidence,2013,8,True
Cortland County,New York,High Incidence,2014,14,True
Cortland County,New York,High Incidence,2015,11,True
Cortland County,New York,High Incidence,2016,25,True
Cortland County,New York,High Incidence,2017,46,True
Cortland County,New York,High Incidence,2018,22,True
Cortland County,New York,High Incidence,2019,92,True
Cortland County,New York,High Incidence,2020,52,True
Cortland County,New York,High Incidence,2021,73,True
Cortland County,New York,High Incidence,2022,59,True
Cortland County,New York,High Incidence,2023,106,True
Delaware County,New York,High Incidence,2001,2,True
Delaware County,New York,High Incidence,2002,2,True
Delaware County,New York,High Incidence,2003,0,True
Delaware County,New York,High Incidence,2004,2,True
Delaware County,New York,High Incidence,2005,6,True
Delaware County,New York,High Incidence,2006,2,True
Delaware County,New York,High Incidence,2007,4,True
Delaware County,New York,High Incidence,2008,9,True
Delaware County,New York,High Incidence,2009,9,True
Delaware County,New York,High Incidence,2010,8,True
Delaware County,New York,High Incidence,2011,10,True
Delaware County,New York,High Incidence,2012,13,True
Delaware County,New York,High Incidence,2013,23,True
Delaware County,New York,High Incidence,2014,25,True
Delaware County,New York,High Incidence,2015,48,True
Delaware County,New York,High Incidence,2016,55,True
Delaware County,New York,High Incidence,2017,124,True
Delaware County,New York,High Incidence,2018,38,True
Delaware County,New York,High Incidence,2019,50,True
Delaware County,New York,High Incidence,2020,26,True
Delaware County,New York,High Incidence,2021,17,True
Delaware County,New York,High Incidence,2022,235,True
Delaware County,New York,High Incidence,2023,244,True
Dutchess County,New York,High Incidence,2001,1121,True
Dutchess County,New York,High Incidence,2002,1720,True
Dutchess County,New York,High Incidence,2003,1283,True
Dutchess County,New York,High Incidence,2004,1076,True
Dutchess County,New York,High Incidence,2005,1398,True
Dutchess County,New York,High Incidence,2006,930,True
Dutchess County,New York,High Incidence,2007,551,True
Dutchess County,New York,High Incidence,2008,1141,True
Dutchess County,New York,High Incidence,2009,413,True
Dutchess County,New York,High Incidence,2010,206,True
Dutchess County,New York,High Incidence,2011,205,True
Dutchess County,New York,High Incidence,2012,132,True
Dutchess County,New York,High Incidence,2013,173,True
Dutchess County,New York,High Incidence,2014,225,True
Dutchess County,New York,High Incidence,2015,171,True
Dutchess County,New York,High Incidence,2016,132,True
Dutchess County,New York,High Incidence,2017,194,True
Dutchess County,New York,High Incidence,2018,292,True
Dutchess County,New York,High Incidence,2019,275,True
Dutchess County,New York,High Incidence,2020,59,True
Dutchess County,New York,High Incidence,2021,77,True
Dutchess County,New York,High Incidence,2022,1175,True
Dutchess County,New York,High Incidence,2023,1065,True
Erie County,New York,High Incidence,2001,4,True
Erie County,New York,High Incidence,2002,4,True
Erie County,New York,High Incidence,2003,1,True
Erie County,New York,High Incidence,2004,1,True
Erie County,New York,High Incidence,2005,10,True
Erie County,New York,High Incidence,2006,4,True
Erie County,New York,High Incidence,2007,7,True
Erie County,New York,High Incidence,2008,8,True
Erie County,New York,High Incidence,2009,14,True
Erie County,New York,High Incidence,2010,15,True
Erie County,New York,High Incidence,2011,14,True
Erie County,New York,High Incidence,2012,11,True
Erie County,New York,High Incidence,2013,21,True
Erie County,New York,High Incidence,2014,30,True
Erie County,New York,High Incidence,2015,23,True
Erie County,New York,High Incidence,2016,53,True
Erie County,New York,High Incidence,2017,89,True
Erie County,New York,High Incidence,2018,66,True
Erie County,New York,High Incidence,2019,31,True
Erie County,New York,High Incidence,2020,39,True
Erie County,New York,High Incidence,2021,55,True
Erie County,New York,High Incidence,2022,221,True
Erie County,New York,High Incidence,2023,400,True
Essex County,New York,High Incidence,2001,2,True
Essex County,New York,High Incidence,2002,2,True
Essex County,New York,High Incidence,2003,1,True
Essex County,New York,High Incidence,2004,2,True
Essex County,New York,High Incidence,2005,1,True
Essex County,New York,High Incidence,2006,4,True
Essex County,New York,High Incidence,2007,6,True
Essex County,New York,High Incidence,2008,24,True
Essex County,New York,High Incidence,2009,43,True
Essex County,New York,High Incidence,2010,24,True
Essex County,New York,High Incidence,2011,16,True
Essex County,New York,High Incidence,2012,22,True
Essex County,New York,High Incidence,2013,83,True
Essex County,New York,High Incidence,2014,32,True
Essex County,New York,High Incidence,2015,45,True
Essex County,New York,High Incidence,2016,75,True
Essex County,New York,High Incidence,2017,61,True
Essex County,New York,High Incidence,2018,17,True
Essex County,New York,High Incidence,2019,36,True
Essex County,New York,High Incidence,2020,4,True
Essex County,New York,High Incidence,2021,2,True
Essex County,New York,High Incidence,2022,102,True
Essex County,New York,High Incidence,2023,138,True
Franklin County,New York,High Incidence,2001,0,True
Franklin County,New York,High Incidence,2002,3,True
Franklin County,New York,High Incidence,2003,1,True
Franklin County,New York,High Incidence,2004,0,True
Franklin County,New York,High Incidence,2005,1,True
Franklin County,New York,High Incidence,2006,2,True
Franklin County,New York,High Incidence,2007,1,True
Franklin County,New York,High Incidence,2008,5,True
Franklin County,New York,High Incidence,2009,5,True
Franklin County,New York,High Incidence,2010,7,True
Franklin County,New York,High Incidence,2011,9,True
Franklin County,New York,High Incidence,2012,7,True
Franklin County,New York,High Incidence,2013,18,True
Franklin County,New York,High Incidence,2014,9,True
Franklin County,New York,High Incidence,2015,12,True
Franklin County,New York,High Incidence,2016,15,True
Franklin County,New York,High Incidence,2017,41,True
Franklin County,New York,High Incidence,2018,23,True
Franklin County,New York,High Incidence,2019,68,True
Franklin County,New York,High Incidence,2020,13,True
Franklin County,New York,High Incidence,2021,9,True
Franklin County,New York,High Incidence,2022,53,True
Franklin County,New York,High Incidence,2023,21,True
Fulton County,New York,High Incidence,2001,1,True
Fulton County,New York,High Incidence,2002,0,True
Fulton County,New York,High Incidence,2003,0,True
Fulton County,New York,High Incidence,2004,1,True
Fulton County,New York,High Incidence,2005,2,True
Fulton County,New York,High Incidence,2006,0,True
Fulton County,New York,High Incidence,2007,1,True
Fulton County,New York,High Incidence,2008,6,True
Fulton County,New York,High Incidence,2009,10,True
Fulton County,New York,High Incidence,2010,3,True
Fulton County,New York,High Incidence,2011,8,True
Fulton County,New York,High Incidence,2012,9,True
Fulton County,New York,High Incidence,2013,23,True
Fulton County,New York,High Incidence,2014,13,True
Fulton County,New York,High Incidence,2015,24,True
Fulton County,New York,High Incidence,2016,6,True
Fulton County,New York,High Incidence,2017,40,True
Fulton County,New York,High Incidence,2018,29,True
Fulton County,New York,High Incidence,2019,78,True
Fulton County,New York,High Incidence,2020,42,True
Fulton County,New York,High Incidence,2021,39,True
Fulton County,New York,High Incidence,2022,52,True
Fulton County,New York,High Incidence,2023,71,True
Genesee County,New York,High Incidence,2001,0,True
Genesee County,New York,High Incidence,2002,0,True
Genesee County,New York,High Incidence,2003,1,True
Genesee County,New York,High Incidence,2004,0,True
Genesee County,New York,High Incidence,2005,0,True
Genesee County,New York,High Incidence,2006,0,True
Genesee County,New York,High Incidence,2007,0,True
Genesee County,New York,High Incidence,2008,1,True
Genesee County,New York,High Incidence,2009,0,True
Genesee County,New York,High Incidence,2010,0,True
Genesee County,New York,High Incidence,2011,1,True
Genesee County,New York,High Incidence,2012,1,True
Genesee County,New York,High Incidence,2013,2,True
Genesee County,New York,High Incidence,2014,4,True
Genesee County,New York,High Incidence,2015,10,True
Genesee County,New York,High Incidence,2016,6,True
Genesee County,New York,High Incidence,2017,6,True
Genesee County,New York,High Incidence,2018,6,True
Genesee County,New York,High Incidence,2019,14,True
Genesee County,New York,High Incidence,2020,4,True
Genesee County,New York,High Incidence,2021,12,True
Genesee County,New York,High Incidence,2022,11,True
Genesee County,New York,High Incidence,2023,33,True
Greene County,New York,High Incidence,2001,95,True
Greene County,New York,High Incidence,2002,179,True
Greene County,New York,High Incidence,2003,119,True
Greene County,New York,High Incidence,2004,99,True
Greene County,New York,High Incidence,2005,121,True
Greene County,New York,High Incidence,2006,147,True
Greene County,New York,High Incidence,2007,157,True
Greene County,New York,High Incidence,2008,313,True
Greene County,New York,High Incidence,2009,247,True
Greene County,New York,High Incidence,2010,127,True
Greene County,New York,High Incidence,2011,148,True
Greene County,New York,High Incidence,2012,114,True
Greene County,New York,High Incidence,2013,204,True
Greene County,New York,High Incidence,2014,131,True
Greene County,New York,High Incidence,2015,156,True
Greene County,New York,High Incidence,2016,121,True
Greene County,New York,High Incidence,2017,152,True
Greene County,New York,High Incidence,2018,69,True
Greene County,New York,High Incidence,2019,83,True
Greene County,New York,High Incidence,2020,52,True
Greene County,New York,High Incidence,2021,86,True
Greene County,New York,High Incidence,2022,158,True
Greene County,New York,High Incidence,2023,177,True
Hamilton County,New York,High Incidence,2001,0,True
Hamilton County,New York,High Incidence,2002,0,True
Hamilton County,New York,High Incidence,2003,0,True
Hamilton County,New York,High Incidence,2004,1,True
Hamilton County,New York,High Incidence,2005,0,True
Hamilton County,New York,High Incidence,2006,0,True
Hamilton County,New York,High Incidence,2007,3,True
Hamilton County,New York,High Incidence,2008,0,True
Hamilton County,New York,High Incidence,2009,1,True
Hamilton County,New York,High Incidence,2010,1,True
Hamilton County,New York,High Incidence,2011,0,True
Hamilton County,New York,High Incidence,2012,0,True
Hamilton County,New York,High Incidence,2013,1,True
Hamilton County,New York,High Incidence,2014,1,True
Hamilton County,New York,High Incidence,2015,1,True
Hamilton County,New York,High Incidence,2016,2,True
Hamilton County,New York,High Incidence,2017,1,True
Hamilton County,New York,High Incidence,2018,1,True
Hamilton County,New York,High Incidence,2019,2,True
Hamilton County,New York,High Incidence,2020,1,True
Hamilton County,New York,High Incidence,2021,0,True
Hamilton County,New York,High Incidence,2022,3,True
Hamilton County,New York,High Incidence,2023,6,True
Herkimer County,New York,High Incidence,2001,1,True
Herkimer County,New York,High Incidence,2002,3,True
Herkimer County,New York,High Incidence,2003,2,True
Herkimer County,New York,High Incidence,2004,2,True
Herkimer County,New York,High Incidence,2005,2,True
Herkimer County,New York,High Incidence,2006,5,True
Herkimer County,New York,High Incidence,2007,4,True
Herkimer County,New York,High Incidence,2008,11,True
Herkimer County,New York,High Incidence,2009,15,True
Herkimer County,New York,High Incidence,2010,9,True
Herkimer County,New York,High Incidence,2011,12,True
Herkimer County,New York,High Incidence,2012,23,True
Herkimer County,New York,High Incidence,2013,38,True
Herkimer County,New York,High Incidence,2014,20,True
Herkimer County,New York,High Incidence,2015,35,True
Herkimer County,New York,High Incidence,2016,25,True
Herkimer County,New York,High Incidence,2017,48,True
Herkimer County,New York,High Incidence,2018,31,True
Herkimer County,New York,High Incidence,2019,46,True
Herkimer County,New York,High Incidence,2020,11,True
Herkimer County,New York,High Incidence,2021,43,True
Herkimer County,New York,High Incidence,2022,109,True
Herkimer County,New York,High Incidence,2023,187,True
Jefferson County,New York,High Incidence,2001,4,True
Jefferson County,New York,High Incidence,2002,7,True
Jefferson County,New York,High Incidence,2003,1,True
Jefferson County,New York,High Incidence,2004,1,True
Jefferson County,New York,High Incidence,2005,2,True
Jefferson County,New York,High Incidence,2006,14,True
Jefferson County,New York,High Incidence,2007,8,True
Jefferson County,New York,High Incidence,2008,37,True
Jefferson County,New York,High Incidence,2009,49,True
Jefferson County,New York,High Incidence,2010,30,True
Jefferson County,New York,High Incidence,2011,44,True
Jefferson County,New York,High Incidence,2012,43,True
Jefferson County,New York,High Incidence,2013,101,True
Jefferson County,New York,High Incidence,2014,29,True
Jefferson County,New York,High Incidence,2015,18,True
Jefferson County,New York,High Incidence,2016,15,True
Jefferson County,New York,High Incidence,2017,19,True
Jefferson County,New York,High Incidence,2018,14,True
Jefferson County,New York,High Incidence,2019,31,True
Jefferson County,New York,High Incidence,2020,5,True
Jefferson County,New York,High Incidence,2021,3,True
Jefferson County,New York,High Incidence,2022,159,True
Jefferson County,New York,High Incidence,2023,243,True
Kings County,New York,High Incidence,2001,5,True
Kings County,New York,High Incidence,2002,13,True
Kings County,New York,High Incidence,2003,42,True
Kings County,New York,High Incidence,2004,60,True
Kings County,New York,High Incidence,2005,71,True
Kings County,New York,High Incidence,2006,79,True
Kings County,New York,High Incidence,2007,82,True
Kings County,New York,High Incidence,2008,178,True
Kings County,New York,High Incidence,2009,255,True
Kings County,New York,High Incidence,2010,156,True
